day,temp_h,temp_l,prec,weat_d,weat_n
2013/3/24,4.9,-0.4,0,曇,薄曇
2013/3/25,9.3,0.8,0.5,曇後一時雨,曇一時雨後晴
2013/3/26,8.8,-0.5,0,晴一時曇,晴後一時曇
2013/3/27,10.5,-0.5,0.5,曇後一時雨,雨時々曇一時霧雨
2013/3/28,16,5.4,0,晴時々曇,曇
2013/3/29,11.5,4.7,0,曇,薄曇
2013/3/30,11.7,2.9,0,晴一時曇,晴後曇
2013/3/31,4.4,0.8,1,雪一時曇、みぞれを伴う,みぞれ一時雨後晴
2013/4/1,12.9,0.6,0,晴時々薄曇,薄曇
2013/4/2,8.8,2.4,1,雨時々曇,雨一時曇
2013/4/3,11.5,7.3,24,雨,晴一時曇
2013/4/4,17.1,7.3,0,晴一時曇,快晴
2013/4/5,14.4,5.3,0,晴一時薄曇,曇
2013/4/6,14.5,8.7,16.5,曇,大雨
2013/4/7,15,7.3,38,雨一時曇、雷を伴う,晴後雨
2013/4/8,12,7.4,0,雨後晴、大風を伴う,晴
2013/4/9,15.8,5,0,晴,曇
2013/4/10,13.7,5.2,0,晴時々曇,曇一時晴
2013/4/11,12,4.6,0,曇時々晴,晴一時曇
2013/4/12,12.2,4,0,晴後曇一時雨,晴
2013/4/13,14.5,1.7,0,晴,快晴
2013/4/14,20,4.8,0,晴後一時薄曇,曇一時晴
2013/4/15,18.3,7.9,0,晴後時々曇,曇後晴
2013/4/16,14.8,5.7,0,晴後一時曇,薄曇時々晴一時雨
2013/4/17,25.1,8.2,0,薄曇後晴,雨時々曇
2013/4/18,11.2,7.9,0.5,曇,曇時々雨
2013/4/19,10.9,5.6,0,晴一時雨,晴一時薄曇
2013/4/20,12.6,2.9,6.5,薄曇,雨後一時雪
2013/4/21,7.5,0.8,19.5,雪後雨一時晴,晴
2013/4/22,14.1,2.7,0,晴,快晴
2013/4/23,17.7,2.9,0,晴後薄曇,曇
2013/4/24,17.3,8.2,4.5,曇後雨,曇一時雨
2013/4/25,21.3,11.3,0,晴,曇後一時雨
2013/4/26,14,9.4,8,雨時々曇、雷を伴う,曇一時雨
2013/4/27,14.7,7.4,0,雨時々晴,晴一時雨
2013/4/28,16.8,8.1,0,曇後晴,晴
2013/4/29,20.2,7.1,0,晴一時曇,曇後一時雨
2013/4/30,17.4,10.4,0,曇時々雨,薄曇
2013/5/1,14.3,6.4,1.5,雨時々曇,雨一時曇
2013/5/2,13.8,6.2,0,晴一時雨,晴
2013/5/3,15.6,6.6,0,晴,晴
2013/5/4,19,7.1,0,晴一時曇,曇一時晴
2013/5/5,20.3,10.7,0,曇後一時晴,晴後一時薄曇
2013/5/6,21.8,8.9,0,曇,曇時々晴一時雨
2013/5/7,13.5,6.6,0,曇時々雨,曇一時雨後晴
2013/5/8,17.9,5.3,0,晴一時薄曇,晴
2013/5/9,22,8.1,0,晴後薄曇,晴
2013/5/10,16.1,8.7,0,薄曇,曇後雨一時霧雨
2013/5/11,16,10,6.5,曇一時霧雨後雨,雨一時霧雨
2013/5/12,16.7,7.8,1.5,曇一時晴,霧雨
2013/5/13,11.4,7.2,0.5,霧雨後一時雨、霧を伴う,曇後霧
2013/5/14,23.7,9.3,0,晴一時薄曇,曇
2013/5/15,13.5,9.4,3.5,曇,雨時々曇後一時霧、雷を伴う
2013/5/16,23,10.4,1.5,曇時々晴一時霧,晴一時曇
2013/5/17,22.6,10,0,晴,晴
2013/5/18,22.3,9.7,0,薄曇,薄曇
2013/5/19,20.3,13.1,4,曇,雨後一時曇
2013/5/20,21.7,13.2,0,曇,曇後一時晴
2013/5/21,25.6,14.9,0,晴,晴後曇
2013/5/22,22.7,13,0,晴時々薄曇,晴
2013/5/23,24,13.7,0,晴,晴
2013/5/24,23.6,11.3,0,曇時々晴,曇時々晴
2013/5/25,17.4,11,0,晴後薄曇,曇
2013/5/26,20,12.7,0,曇後一時晴,晴後曇
2013/5/27,22.6,14.8,0,薄曇一時晴,薄曇
2013/5/28,23.1,15.2,0,曇,曇後時々雨
2013/5/29,18.7,14.2,2,雨一時曇,曇一時雨
2013/5/30,20.3,14.1,6.5,曇後雨,曇時々雨後一時晴
2013/5/31,26.7,14.6,0,快晴,快晴
2013/6/1,20.1,13.3,0,晴後薄曇,曇一時雨
2013/6/2,16.3,12,0,曇後一時晴,晴
2013/6/3,19.5,10.3,0,晴,曇一時晴
2013/6/4,23.7,12.6,0,晴,曇
2013/6/5,22.8,14.5,0,薄曇後晴,曇一時晴
2013/6/6,21.6,14.9,0,薄曇,曇
2013/6/7,23.6,17.1,0,曇,曇時々雨
2013/6/8,22.8,15.8,3.5,曇時々雨,晴一時曇
2013/6/9,27.9,14.9,0,晴,晴後薄曇
2013/6/10,25,16,0,薄曇,雨時々曇
2013/6/11,20.1,15.5,0,曇一時霧雨,霧雨、霧を伴う
2013/6/12,20.3,15.7,2,霧雨時々曇,霧雨
2013/6/13,23.2,17.8,2,曇一時霧雨,雨後曇
2013/6/14,25.2,18.3,0,曇一時霧雨,霧雨後曇、霧を伴う
2013/6/15,25.5,19.5,10.5,雨時々曇,雨
2013/6/16,22.6,16.4,2.5,雨一時霧雨後曇,曇後霧一時霧雨
2013/6/17,24.4,16.5,0,曇,曇後一時霧
2013/6/18,22.3,19.2,2.5,雨一時曇,雨一時曇
2013/6/19,24.4,18.7,33,雨後時々曇,曇
2013/6/20,25.3,18.5,0,晴後曇,曇一時晴
2013/6/21,24.3,18.3,0,曇一時雨,曇
2013/6/22,23.4,17.8,0,曇,晴一時曇
2013/6/23,24.4,16.7,0,晴一時曇,晴
2013/6/24,26.9,16.8,0,快晴,曇一時晴
2013/6/25,27.2,19.6,0,晴,晴後曇
2013/6/26,24.9,19.2,4,曇後一時雨,雨後一時曇
2013/6/27,26.6,15.8,27,晴一時曇,霧雨一時雨
2013/6/28,17.5,15.6,2.5,霧雨後一時曇,霧雨後一時曇
2013/6/29,19.2,15.4,1.5,曇一時霧雨,霧雨
2013/6/30,23.4,17,1,曇一時霧雨,曇
2013/7/1,25.1,19.7,0,曇,薄曇後晴
2013/7/2,24.9,18.2,0,晴後一時曇,曇一時晴
2013/7/3,20.6,17.6,26.5,雨一時曇,雨一時曇
2013/7/4,25.8,17.8,0.5,曇一時晴,曇後雨
2013/7/5,23.6,20.7,3,雨後一時曇,曇一時雨
2013/7/6,31,21.6,0,曇後一時雨,雨時々曇
2013/7/7,31.7,23.4,0.5,曇一時雨,曇一時晴
2013/7/8,28.8,22.9,13,曇時々雨,曇一時雨
2013/7/9,32.9,22.1,0,曇,曇時々晴
2013/7/10,32.6,23.4,3.5,曇,曇一時雨
2013/7/11,28.8,23.2,2,雨,雨時々曇
2013/7/12,24.7,20.7,0,曇一時雨,雨
2013/7/13,26,20.3,2,曇一時雨,曇時々雨
2013/7/14,28.3,20.6,4.5,曇一時雨,雨一時曇
2013/7/15,25.9,19.5,14,雨時々曇,晴時々曇
2013/7/16,25.3,18,0,晴後曇,曇
2013/7/17,20.1,17.3,21.5,曇後一時雨,大雨
2013/7/18,21,17.4,59.5,雨後一時曇、雷を伴う,雨後曇
2013/7/19,25.8,18,0,曇,曇
2013/7/20,25.7,17.8,0,曇後晴,曇
2013/7/21,25.6,18,0,曇一時雨,曇後一時雨
2013/7/22,22.4,18.7,28.5,雨,雨後霧、雷を伴う
2013/7/23,22.5,18.9,0,曇,曇後一時雨
2013/7/24,21.7,19,4,曇後時々雨,雨後霧雨
2013/7/25,22.5,19.1,3,雨時々曇一時霧雨,霧雨一時曇、霧を伴う
2013/7/26,23.1,20.7,37,大雨一時霧雨、霧を伴う,霧後時々霧雨
2013/7/27,25.4,21.6,6,霧雨後曇一時雨、雷・霧を伴う,雨時々曇、雷を伴う
2013/7/28,28,21.6,3,曇後晴一時雨,曇
2013/7/29,23.5,20.7,17,曇時々霧雨後一時雨,雨後一時霧雨
2013/7/30,24.7,21.1,5.5,雨時々曇,雨時々曇
2013/7/31,24.4,20.7,3,曇時々雨,雨
2013/8/1,21.3,19.4,28.5,雨時々霧雨,曇後霧雨
2013/8/2,23.9,18.3,8,　曇一時雨,曇時々雨
2013/8/3,28.4,18.5,0,曇一時晴,曇一時晴
2013/8/4,27.5,19.6,0,晴後一時薄曇,曇一時雨
2013/8/5,26.9,20.7,0.5,曇後一時雨,曇時々雨
2013/8/6,28.8,23.3,8,雨時々曇、雷を伴う,雨一時曇後晴
2013/8/7,31.6,22.2,0,薄曇,晴
2013/8/8,31.4,22.5,0,曇一時晴,曇
2013/8/9,30.2,23.5,0,曇一時晴,晴一時薄曇
2013/8/10,35.6,25.6,0,晴,晴後薄曇
2013/8/11,32.6,25.9,0,晴,晴
2013/8/12,34.7,24.6,0,晴,晴
2013/8/13,32.9,23.3,0,薄曇,薄曇一時晴
2013/8/14,29.9,22.4,0,晴一時曇,曇一時晴
2013/8/15,30.5,23.5,0,快晴,晴後時々曇
2013/8/16,31.4,24,0,晴後薄曇,薄曇
2013/8/17,33.1,25.1,0,薄曇後一時晴,薄曇
2013/8/18,34.3,25.8,0,曇一時晴,晴一時曇
2013/8/19,34.3,25.5,0,晴後曇,曇後時々雨、雷を伴う
2013/8/20,26.8,23.1,17,雨後一時曇,曇一時晴
2013/8/21,29.8,21.6,0,曇,曇一時晴
2013/8/22,29.6,23.2,0,曇一時晴,曇
2013/8/23,27.3,22.3,0,曇時々雨,雨時々曇
2013/8/24,31.4,22.2,8.5,晴時々曇,曇
2013/8/25,30,21.6,0.5,晴後一時雨,晴
2013/8/26,30.6,20.4,0,晴,曇後一時雨
2013/8/27,28.1,20.3,7.5,晴時々曇一時雨、雷を伴う,曇時々晴
2013/8/28,29.8,20.1,0,晴後一時薄曇,曇一時晴
2013/8/29,26.4,19.7,0,曇,曇
2013/8/30,31.7,22.3,0.5,曇時々雨,曇後一時晴
2013/8/31,28.4,23,9.5,曇,曇時々雨後晴
2013/9/1,32.2,22.6,0.5,晴後一時曇,曇時々雨
2013/9/2,24.5,20.9,11,雨一時曇,曇一時雨
2013/9/3,25.4,20.6,0,曇時々霧雨,曇
2013/9/4,29.1,23.4,3,曇一時雨,曇後雨、雷を伴う
2013/9/5,25.4,20.5,38,雨,雨一時曇後晴
2013/9/6,26.1,18.5,0,曇後晴,曇
2013/9/7,23.6,20.9,9.5,曇時々雨,大雨
2013/9/8,21.7,19.5,44.5,雨,曇後晴
2013/9/9,26.8,17.3,0,晴,晴後曇
2013/9/10,25.7,18.9,0,曇,曇
2013/9/11,25.8,20.1,0,曇,曇
2013/9/12,28.2,21.4,0,曇,曇一時晴
2013/9/13,24.8,21.9,1.5,曇時々雨,曇後一時晴
2013/9/14,29,21.9,0,薄曇,曇
2013/9/15,25.4,21.4,75,大雨時々曇,曇後一時雨
2013/9/16,26.1,17.3,25.5,雨一時曇,晴
2013/9/17,27.9,14.6,0,快晴,快晴
2013/9/18,27.2,14,0,晴,快晴
2013/9/19,25.3,15.1,0,晴,晴後一時霧
2013/9/20,26,15.3,0,晴一時霧,晴後一時薄曇
2013/9/21,29.7,16.2,0,快晴,晴後一時薄曇
2013/9/22,26,18.8,0,曇,曇
2013/9/23,23,18,0,曇,曇後晴
2013/9/24,25.3,15.9,0,晴時々曇,晴一時曇
2013/9/25,27.2,19.2,0,曇,曇後一時雨
2013/9/26,23.4,14.9,0,曇後晴,快晴
2013/9/27,22.1,11.8,0,晴,晴一時曇
2013/9/28,21.8,13.3,0,晴,曇
2013/9/29,23.9,16.7,0,晴一時曇,曇時々晴
2013/9/30,23,16.4,2,曇後一時雨,雨
2013/10/1,26.9,18.4,0.5,曇,曇
2013/10/2,23.4,20,9.5,雨,曇一時晴
2013/10/3,24.2,16.2,0,曇,雨時々曇
2013/10/4,20.7,13.4,0.5,曇,曇
2013/10/5,19.3,13.7,0,曇一時雨,曇
2013/10/6,21.1,18.1,4,雨一時曇,雨
2013/10/7,24.7,18.3,5.5,雨後曇一時晴,霧雨後曇一時霧
2013/10/8,27,19.1,0,曇一時晴、霧を伴う,曇
2013/10/9,27.6,20.6,0.5,曇後一時雨,晴一時雨
2013/10/10,25.7,19.7,0,晴一時曇,曇後雨
2013/10/11,27.2,18.6,3.5,雨後曇一時晴,曇時々雨
2013/10/12,24.1,14.9,0.5,曇時々晴一時雨,晴
2013/10/13,22.2,13,0,晴,快晴
2013/10/14,19.5,10.3,0,晴後一時曇,晴一時曇
2013/10/15,19.3,12.8,18,曇後一時雨,大雨
2013/10/16,17,12.3,53,大雨後一時曇,雨時々曇
2013/10/17,17.6,8.7,0.5,晴一時雨,晴
2013/10/18,17.3,8.6,0,晴,曇
2013/10/19,17.3,9.6,0,曇,曇時々雨
2013/10/20,15,13.8,37.5,雨,雨後一時曇
2013/10/21,21.7,13.7,0,曇時々晴後一時雨,雨一時霧雨
2013/10/22,15.9,13.2,0.5,雨一時曇,雨一時曇
2013/10/23,14.6,12,8,雨,雨後一時曇
2013/10/24,14.7,12.8,10,雨一時曇,雨
2013/10/25,17.2,13.7,22.5,雨,雨後一時曇
2013/10/26,16.7,10.6,5,雨後曇一時晴,晴時々曇
2013/10/27,17.3,9.5,0,晴一時雨,晴
2013/10/28,17.1,7.7,0,晴,快晴
2013/10/29,17.5,7.8,0,曇後一時晴,曇後時々雨
2013/10/30,20.7,12.7,0,曇時々晴,晴
2013/10/31,19.3,10.5,0,曇一時雨,晴
2013/11/1,16.7,7.6,0,曇一時晴,晴
2013/11/2,16.3,5.4,0,晴後一時曇,曇後一時晴
2013/11/3,20.9,8.9,2.5,晴時々曇,雨一時曇
2013/11/4,18.1,10.8,4,雨後曇,晴
2013/11/5,17.3,8.6,0,晴,快晴
2013/11/6,18,6.1,0,快晴,晴一時曇
2013/11/7,17.7,10.4,0.5,曇一時雨,晴時々曇一時雨
2013/11/8,15.4,7.4,0,晴一時雨,快晴
2013/11/9,12.5,3.3,0,晴後一時曇,曇
2013/11/10,17.1,9,1,曇一時雨,曇時々晴一時雨
2013/11/11,9.2,2.7,0,雨時々晴一時曇,晴時々曇一時みぞれ
2013/11/12,7.7,2,0,曇時々雨一時晴,曇時々雨後晴
2013/11/13,8.4,1,0,晴,晴
2013/11/14,11.1,0.7,0,晴時々曇,曇
2013/11/15,13.1,6.6,0,曇後一時雨,晴
2013/11/16,16,5.2,0,快晴,快晴
2013/11/17,15.4,3.8,0,快晴,晴
2013/11/18,16.9,5.8,0,晴,曇後雨
2013/11/19,14.9,6,0,晴,晴
2013/11/20,12.6,5.5,0,晴後曇一時雨,曇一時晴
2013/11/21,10.7,4.5,0.5,雨時々晴一時曇,晴一時雨
2013/11/22,12.7,4.5,0,晴一時雨,晴
2013/11/23,14.6,3.1,0,快晴,晴
2013/11/24,14.8,4.5,0,晴一時雨,晴
2013/11/25,13.4,3.2,5,曇後時々雨,雨後晴
2013/11/26,14.4,5.8,0.5,晴後時々雨,晴時々雨一時曇
2013/11/27,13,4.4,0,晴一時薄曇,晴後曇
2013/11/28,11.6,2.2,0,晴一時曇,晴
2013/11/29,11.3,1.1,0,晴後一時曇,雨後晴
2013/11/30,10.8,1.4,0,晴一時曇,曇時々雨一時晴
2013/12/1,12.1,3.6,0,晴,晴
2013/12/2,13.2,2.3,0,晴一時曇,晴
2013/12/3,12.6,2.5,0,晴,曇時々晴一時雨
2013/12/4,12.2,4.2,0,曇後晴,晴一時曇
2013/12/5,14.3,3.3,0,晴後一時曇,曇一時晴
2013/12/6,12.9,5.2,0,晴時々雨一時曇,晴時々曇一時雨
2013/12/7,7.8,2.1,0.5,曇時々雨一時晴,雨一時曇
2013/12/8,5.5,2,0,雨一時曇,晴後曇
2013/12/9,9.9,2.2,0,曇,曇
2013/12/10,12.3,4.3,1,曇時々晴一時雨,雨後晴
2013/12/11,11,5.4,0,晴時々曇,曇時々雨一時晴
2013/12/12,7.1,1.5,0.5,晴一時雨後曇,晴一時曇
2013/12/13,10.6,-0.3,0,晴一時雨,雪、みぞれを伴う
2013/12/14,5,-1.5,4,曇一時晴後時々雨,雪
2013/12/15,2.8,-1.5,0,雪,雪一時曇
2013/12/16,7.7,1,0,晴,薄曇一時晴
2013/12/17,9.3,1.7,0,薄曇一時晴,薄曇一時晴
2013/12/18,6.1,0.4,0,曇,曇時々雨
2013/12/19,6.2,3.5,7,雨,雨
2013/12/20,5.3,1.8,47,大雨一時みぞれ,曇一時雨
2013/12/21,5.8,1.9,0,曇一時雨,晴後一時雨
2013/12/22,5.6,-0.3,1.5,雨一時みぞれ,雪時々曇
2013/12/23,6.2,0.4,0,曇時々雪一時雨,曇後一時晴
2013/12/24,6.4,-0.3,0,晴後一時雪,晴
2013/12/25,8.3,-1.8,0,晴時々曇一時雪,晴一時曇
2013/12/26,8.8,-0.2,0,曇時々晴,雨一時曇
2013/12/27,6.1,1.1,0.5,曇,晴一時雪
2013/12/28,3.5,-0.7,3,雪,雪時々晴
2013/12/29,4.9,-0.8,0,晴一時雪,晴時々曇後雪
2013/12/30,8.5,1.4,0,雨時々曇一時雪,雨時々曇
2013/12/31,8.2,1.6,0,晴一時曇,曇時々晴一時雨
2014/1/1,9.9,1.2,5,雨時々晴,雨後一時雪
2014/1/2,3.3,0.2,3.5,雪後晴,晴後一時曇
2014/1/3,7.9,-0.6,0,曇一時晴,雨一時晴
2014/1/4,7.1,-1.2,0,晴時々雨,曇一時雪
2014/1/5,4.5,-2.4,0,晴,晴一時曇
2014/1/6,4.5,-3.3,0,晴一時雪,晴
2014/1/7,8,-1.7,0,晴,晴一時薄曇
2014/1/8,9,0.7,2.5,曇時々雨,雨一時曇
2014/1/9,6,-1.6,4.5,晴時々みぞれ一時雪,晴一時雪
2014/1/10,1.4,-3.1,0,雪一時晴,晴一時雪
2014/1/11,3.4,-3.8,0,晴,晴後一時曇
2014/1/12,8.1,-3.5,0,曇後一時雨,雪時々雨一時晴
2014/1/13,1.5,-3.2,0.5,晴後一時雪,晴一時曇
2014/1/14,3,-3,0,晴一時曇,晴
2014/1/15,5.4,-4,0,晴一時薄曇,晴時々曇
2014/1/16,5.3,-2.3,0,晴後一時雪,曇一時雪
2014/1/17,4.6,-1,0,晴時々曇,晴一時曇
2014/1/18,6.2,-2.6,0,晴時々曇,晴時々曇
2014/1/19,3.3,-1.6,0,晴時々雪,曇時々晴一時雪
2014/1/20,6.2,-1.7,0,晴時々曇,曇時々晴
2014/1/21,7.7,-0.5,0,晴一時曇,快晴
2014/1/22,4.3,-1.3,0,晴一時雪,雪一時晴
2014/1/23,3,-2.6,0,雪後晴,快晴
2014/1/24,7.3,-4.6,0,晴後一時薄曇,晴後曇
2014/1/25,9.8,1.9,0,曇一時雨,曇後晴
2014/1/26,9.2,-2.1,1,晴時々雨後一時雪,雪
2014/1/27,3.5,-2.9,0,雪後晴,快晴
2014/1/28,10.7,-3.7,0,曇時々晴,雨一時雪後晴
2014/1/29,4.9,-1.5,0,晴,晴後一時曇
2014/1/30,11.9,-2.2,0,曇,晴一時曇後雨
2014/1/31,10.5,-0.9,1,雪,晴時々雪
2014/2/1,7.3,-2.4,0,晴後薄曇,曇後一時雪
2014/2/2,9.3,1.6,1,曇後一時雨,晴
2014/2/3,13.2,3,0.5,薄曇一時晴,曇一時雨
2014/2/4,4.1,-2.1,0,曇一時雪,曇時々雪一時晴
2014/2/5,-1.1,-4.9,0,雪時々晴,晴
2014/2/6,2.5,-4.4,0,晴後一時曇,晴後一時曇
2014/2/7,1.8,-3.9,0,曇時々晴一時雪,曇一時晴
2014/2/8,-2.5,-4.7,15.5,曇後大雪,大雪
2014/2/9,3.3,-2.6,10,曇時々雪,晴
2014/2/10,5.2,-4,0,曇時々雪一時晴,晴
2014/2/11,4.3,-2.5,0,快晴,晴
2014/2/12,4.9,-3.6,0,曇後一時晴,快晴
2014/2/13,4.2,-3.5,0,晴時々曇,晴
2014/2/14,2.3,-2.7,1.5,曇後一時雪,大雪
2014/2/15,3.7,-1.6,47.5,雪,雨一時雪後時々曇
2014/2/16,6.5,-0.1,0.5,曇時々雨後一時晴,雪一時晴
2014/2/17,4.3,-1.1,2,雪時々晴,晴
2014/2/18,2.5,-2.1,0,晴時々曇一時雪,雪一時曇
2014/2/19,3.3,-2.7,0,晴時々雪一時曇,晴
2014/2/20,5.4,-4.3,0,薄曇一時晴,晴後一時雪
2014/2/21,3.1,-2.6,0,晴一時曇,晴時々曇一時雪
2014/2/22,3.5,-2.7,0,晴一時雪,晴
2014/2/23,5.1,-4.1,0,晴一時曇,快晴
2014/2/24,7,-3.9,0,晴,快晴
2014/2/25,8.8,-2.1,0,晴時々曇一時雨,晴一時曇
2014/2/26,9.7,1.1,0,晴,晴後曇
2014/2/27,11.7,1.5,0,曇時々雨,雨後曇一時晴
2014/2/28,12.3,3.6,0,晴時々曇,曇後一時晴
2014/3/1,7.9,1.2,0,曇,曇後雨
2014/3/2,3.9,0.9,1.5,雨一時みぞれ,雨後時々雪
2014/3/3,6,0.3,0.5,曇時々晴一時雪,晴
2014/3/4,7.4,-0.7,0,晴後薄曇,曇後一時雨
2014/3/5,5.5,1.6,15,雨,曇後雪一時雨
2014/3/6,5.5,-2.4,0.5,雪時々晴,雪後晴
2014/3/7,3.6,-3.4,0,晴,雪一時晴
2014/3/8,3.7,-1.9,0,雪一時晴,晴
2014/3/9,7.8,-1,0,晴,曇時々みぞれ後一時晴
2014/3/10,4.4,-2.1,0,晴時々曇一時雪,雪時々晴一時曇
2014/3/11,6.7,-1.5,0,雪時々晴一時曇,晴後曇一時みぞれ
2014/3/12,4.2,1.3,1,雨一時曇,曇一時雨
2014/3/13,5,2.6,29,雨一時曇,雨後一時晴
2014/3/14,8.1,1.2,0,曇,晴一時曇
2014/3/15,8.3,-0.4,0,晴時々曇一時雪,晴一時曇
2014/3/16,13.5,-0.3,0.5,晴時々雨一時曇,晴
2014/3/17,11.5,1.2,0,晴一時薄曇,晴後一時曇
2014/3/18,13.5,2.4,1,曇後雨,晴時々雨一時曇
2014/3/19,10.2,4.8,0,曇,曇後雨
2014/3/20,6.1,0.6,52,雨後一時雪,雨一時雪
2014/3/21,5.5,0.3,4,雪時々雨一時曇,曇時々雨一時みぞれ
2014/3/22,9,1.8,0,晴一時雨,雨一時晴
2014/3/23,9.8,2.1,0,雨一時曇,晴一時曇
2014/3/24,17.1,1.2,0,晴,晴一時薄曇
2014/3/25,19.2,8.4,0,晴,曇時々晴
2014/3/26,18.3,9.9,9,曇後一時雨,雨
2014/3/27,16.4,6.2,10,雨後晴,晴後霧一時霧雨
2014/3/28,18.1,4.3,0,快晴,晴後曇
2014/3/29,22.8,6.9,0,薄曇後晴,曇後一時雨
2014/3/30,12.2,7.3,38.5,大雨,雨後曇
2014/3/31,13.8,6.2,0,晴一時雨,晴
2014/4/1,15.3,5,0,晴,快晴
2014/4/2,15.2,3,0,晴,曇一時晴
2014/4/3,20,7,28.5,曇時々雨一時晴,大雨
2014/4/4,15.6,8.1,26.5,曇時々雨一時晴,晴一時曇後雨
2014/4/5,9.3,3,0,晴一時曇,晴後曇
2014/4/6,10.2,3,0,晴一時雨,曇一時雨
2014/4/7,13.8,4.5,0,晴,晴後一時曇
2014/4/8,17.6,5.3,0,晴一時曇,快晴
2014/4/9,15.6,3.4,0,晴,晴後一時薄曇
2014/4/10,20,4.8,0,曇時々晴,晴一時雨
2014/4/11,12.3,3.9,0,晴一時雨、大風を伴う,快晴
2014/4/12,16,2.3,0,快晴,快晴
2014/4/13,13.3,3.9,0,快晴,快晴
2014/4/14,16,2.1,0,快晴,快晴
2014/4/15,18.7,4.5,0.5,晴,晴一時雨
2014/4/16,19.5,8.3,0,晴一時薄曇,晴後一時薄曇
2014/4/17,16.5,5.1,0,晴,曇時々晴
2014/4/18,12.1,6.9,0,曇一時晴,曇一時晴
2014/4/19,9.9,4.6,0,晴時々曇,曇
2014/4/20,10.9,4.3,0,薄曇一時晴,曇一時晴
2014/4/21,13.9,6.4,3,雨一時曇,雨後曇
2014/4/22,18.4,7.4,0,薄曇一時晴,晴一時薄曇
2014/4/23,19,6.2,0,晴,快晴
2014/4/24,20.6,6.4,0,快晴,快晴
2014/4/25,21.8,7.4,0,快晴,快晴
2014/4/26,22.6,9.8,0,快晴,晴後一時薄曇
2014/4/27,21.7,10.9,0,晴時々薄曇,晴後曇
2014/4/28,22,12.2,0,曇,曇一時晴
2014/4/29,14.9,9.1,0,曇,曇後時々雨
2014/4/30,15.6,10.1,10.5,雨,雨時々曇
2014/5/1,19.4,13.7,14,雨時々曇一時晴,晴
2014/5/2,23,11.7,0,晴,晴
2014/5/3,22.2,11.1,0,曇一時晴,晴一時雨
2014/5/4,21.8,12.6,0,晴後一時薄曇,曇
2014/5/5,17.9,13.4,0,曇後雨,曇後一時雨
2014/5/6,17.5,9.3,0,曇後晴,晴
2014/5/7,19,6.7,0,快晴,晴後一時薄曇
2014/5/8,20.9,9.2,0,晴一時薄曇,晴後一時曇
2014/5/9,21.5,11.2,0.5,曇時々雨一時晴,雨一時曇
2014/5/10,19.8,9.3,0,晴,快晴
2014/5/11,21.5,8.7,0,晴,晴一時薄曇
2014/5/12,21.7,10.2,0,薄曇,雨一時曇
2014/5/13,25.2,14.3,2.5,曇後晴,晴後一時薄曇
2014/5/14,30.6,14.3,0,曇一時晴,曇
2014/5/15,20.6,14.5,6.5,曇後雨,晴時々曇一時雨
2014/5/16,21.9,13.4,0,晴一時雨、大風を伴う,晴
2014/5/17,18.9,12.1,0,晴一時曇,曇時々晴
2014/5/18,21.1,10.3,0,晴一時曇,晴後一時薄曇
2014/5/19,20.9,10.4,0,晴,晴後一時薄曇
2014/5/20,23.4,11.6,0,曇,霧雨一時曇、霧を伴う
2014/5/21,15,13,40.5,雨,雨後一時曇
2014/5/22,16.9,12.5,4,雨後時々曇,曇時々雨
2014/5/23,15.4,10,0,薄曇後一時晴,晴後一時薄曇
2014/5/24,19.7,8.5,0,晴時々薄曇,曇
2014/5/25,23.7,16.2,0,曇,曇一時雨
2014/5/26,19.2,13.9,9,曇時々霧雨一時雨,雨
2014/5/27,22.8,14,6.5,曇一時雨,曇後晴
2014/5/28,25.1,14.2,0,晴,晴後曇一時霧
2014/5/29,23.5,14.9,0,晴一時薄曇,曇時々晴一時霧
2014/5/30,26,15.7,0,薄曇一時晴,晴一時薄曇
2014/5/31,30.7,17.3,0,晴,快晴
2014/6/1,32.2,17.7,0,晴,晴
2014/6/2,27.2,17.6,0,晴後薄曇,晴後曇一時霧雨
2014/6/3,23,16.3,0,曇,曇時々霧雨
2014/6/4,24.4,17.8,0,曇一時晴,曇
2014/6/5,23.3,17,0,曇後一時雨,雨一時曇
2014/6/6,20.7,17.9,3,雨後一時曇,雨一時曇
2014/6/7,20.1,17.4,18,雨一時曇,雨
2014/6/8,18.9,17.1,43,雨,雨、霧を伴う
2014/6/9,19.5,17.1,41,雨、霧を伴う,雨、霧を伴う
2014/6/10,24.7,17.9,4.5,雨一時霧後曇,雨一時霧雨、霧を伴う
2014/6/11,20.7,17.7,9.5,雨一時霧雨後曇、霧を伴う,雨一時霧雨、霧を伴う
2014/6/12,20.3,17.7,58.5,大雨,雨後曇一時霧
2014/6/13,27.7,16.8,0,晴一時霧雨、霧を伴う,曇時々晴一時雨
2014/6/14,25.6,18.9,0,晴一時曇,曇一時晴
2014/6/15,25.7,18.3,0,晴一時薄曇,晴時々曇
2014/6/16,26,18.1,0,晴後一時雨,晴時々曇一時雨
2014/6/17,25.8,18.5,1,晴時々曇一時雨,曇時々霧雨
2014/6/18,23.9,19.4,0,曇,曇一時霧雨
2014/6/19,25.5,19,1.5,曇時々晴一時雨,曇時々雨
2014/6/20,25.5,18.8,1,曇,晴時々曇
2014/6/21,24.7,17.9,0,曇,曇後一時雨
2014/6/22,23.3,19,0,雨後時々曇,曇後晴
2014/6/23,28.6,16.2,0,晴,晴後一時薄曇
